protocol,fold_id,dataset,recording_id,base_recording_id,split,machine_id,sensor_type,sensor_types_present,speed,load,operating_condition_id,fault_family,severity,health_label,damage_source,run_id,source_path,exclude_from_training,notes
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_15_multisensor,paderborn_n15_m07_f10_ka30_15,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,15,data/raw/paderborn/KA30/N15_M07_F10_KA30_15.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_16_multisensor,paderborn_n15_m07_f10_ka30_16,val,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,16,data/raw/paderborn/KA30/N15_M07_F10_KA30_16.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_17_multisensor,paderborn_n15_m07_f10_ka30_17,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,17,data/raw/paderborn/KA30/N15_M07_F10_KA30_17.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_18_multisensor,paderborn_n15_m07_f10_ka30_18,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,18,data/raw/paderborn/KA30/N15_M07_F10_KA30_18.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_19_multisensor,paderborn_n15_m07_f10_ka30_19,val,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,19,data/raw/paderborn/KA30/N15_M07_F10_KA30_19.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_1_multisensor,paderborn_n15_m07_f10_ka30_1,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,1,data/raw/paderborn/KA30/N15_M07_F10_KA30_1.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_20_multisensor,paderborn_n15_m07_f10_ka30_20,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,20,data/raw/paderborn/KA30/N15_M07_F10_KA30_20.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_2_multisensor,paderborn_n15_m07_f10_ka30_2,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,2,data/raw/paderborn/KA30/N15_M07_F10_KA30_2.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_3_multisensor,paderborn_n15_m07_f10_ka30_3,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,3,data/raw/paderborn/KA30/N15_M07_F10_KA30_3.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_4_multisensor,paderborn_n15_m07_f10_ka30_4,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,4,data/raw/paderborn/KA30/N15_M07_F10_KA30_4.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_5_multisensor,paderborn_n15_m07_f10_ka30_5,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,5,data/raw/paderborn/KA30/N15_M07_F10_KA30_5.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_6_multisensor,paderborn_n15_m07_f10_ka30_6,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,6,data/raw/paderborn/KA30/N15_M07_F10_KA30_6.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_7_multisensor,paderborn_n15_m07_f10_ka30_7,val,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,7,data/raw/paderborn/KA30/N15_M07_F10_KA30_7.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_8_multisensor,paderborn_n15_m07_f10_ka30_8,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,8,data/raw/paderborn/KA30/N15_M07_F10_KA30_8.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_ka30_9_multisensor,paderborn_n15_m07_f10_ka30_9,train,KA30,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,bearing_artificial_damage,30,fault,artificial,9,data/raw/paderborn/KA30/N15_M07_F10_KA30_9.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_10_multisensor,paderborn_n09_m07_f10_k001_10,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,10,data/raw/paderborn/K001/N09_M07_F10_K001_10.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_11_multisensor,paderborn_n09_m07_f10_k001_11,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,11,data/raw/paderborn/K001/N09_M07_F10_K001_11.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_12_multisensor,paderborn_n09_m07_f10_k001_12,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,12,data/raw/paderborn/K001/N09_M07_F10_K001_12.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_13_multisensor,paderborn_n09_m07_f10_k001_13,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,13,data/raw/paderborn/K001/N09_M07_F10_K001_13.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_14_multisensor,paderborn_n09_m07_f10_k001_14,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,14,data/raw/paderborn/K001/N09_M07_F10_K001_14.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_15_multisensor,paderborn_n09_m07_f10_k001_15,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,15,data/raw/paderborn/K001/N09_M07_F10_K001_15.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_16_multisensor,paderborn_n09_m07_f10_k001_16,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,16,data/raw/paderborn/K001/N09_M07_F10_K001_16.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_17_multisensor,paderborn_n09_m07_f10_k001_17,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,17,data/raw/paderborn/K001/N09_M07_F10_K001_17.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_18_multisensor,paderborn_n09_m07_f10_k001_18,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,18,data/raw/paderborn/K001/N09_M07_F10_K001_18.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_19_multisensor,paderborn_n09_m07_f10_k001_19,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,19,data/raw/paderborn/K001/N09_M07_F10_K001_19.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_1_multisensor,paderborn_n09_m07_f10_k001_1,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,1,data/raw/paderborn/K001/N09_M07_F10_K001_1.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_20_multisensor,paderborn_n09_m07_f10_k001_20,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,20,data/raw/paderborn/K001/N09_M07_F10_K001_20.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_2_multisensor,paderborn_n09_m07_f10_k001_2,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,2,data/raw/paderborn/K001/N09_M07_F10_K001_2.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_3_multisensor,paderborn_n09_m07_f10_k001_3,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,3,data/raw/paderborn/K001/N09_M07_F10_K001_3.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_4_multisensor,paderborn_n09_m07_f10_k001_4,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,4,data/raw/paderborn/K001/N09_M07_F10_K001_4.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_5_multisensor,paderborn_n09_m07_f10_k001_5,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,5,data/raw/paderborn/K001/N09_M07_F10_K001_5.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_6_multisensor,paderborn_n09_m07_f10_k001_6,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,6,data/raw/paderborn/K001/N09_M07_F10_K001_6.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_7_multisensor,paderborn_n09_m07_f10_k001_7,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,7,data/raw/paderborn/K001/N09_M07_F10_K001_7.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_8_multisensor,paderborn_n09_m07_f10_k001_8,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,8,data/raw/paderborn/K001/N09_M07_F10_K001_8.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n09_m07_f10_k001_9_multisensor,paderborn_n09_m07_f10_k001_9,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N09,M07_F10,n09_m07_f10,healthy,0,healthy,healthy,9,data/raw/paderborn/K001/N09_M07_F10_K001_9.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_10_multisensor,paderborn_n15_m01_f10_k001_10,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,10,data/raw/paderborn/K001/N15_M01_F10_K001_10.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_11_multisensor,paderborn_n15_m01_f10_k001_11,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,11,data/raw/paderborn/K001/N15_M01_F10_K001_11.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_12_multisensor,paderborn_n15_m01_f10_k001_12,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,12,data/raw/paderborn/K001/N15_M01_F10_K001_12.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_13_multisensor,paderborn_n15_m01_f10_k001_13,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,13,data/raw/paderborn/K001/N15_M01_F10_K001_13.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_14_multisensor,paderborn_n15_m01_f10_k001_14,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,14,data/raw/paderborn/K001/N15_M01_F10_K001_14.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_15_multisensor,paderborn_n15_m01_f10_k001_15,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,15,data/raw/paderborn/K001/N15_M01_F10_K001_15.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_16_multisensor,paderborn_n15_m01_f10_k001_16,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,16,data/raw/paderborn/K001/N15_M01_F10_K001_16.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_17_multisensor,paderborn_n15_m01_f10_k001_17,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,17,data/raw/paderborn/K001/N15_M01_F10_K001_17.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_18_multisensor,paderborn_n15_m01_f10_k001_18,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,18,data/raw/paderborn/K001/N15_M01_F10_K001_18.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_19_multisensor,paderborn_n15_m01_f10_k001_19,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,19,data/raw/paderborn/K001/N15_M01_F10_K001_19.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_1_multisensor,paderborn_n15_m01_f10_k001_1,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,1,data/raw/paderborn/K001/N15_M01_F10_K001_1.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_20_multisensor,paderborn_n15_m01_f10_k001_20,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,20,data/raw/paderborn/K001/N15_M01_F10_K001_20.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_2_multisensor,paderborn_n15_m01_f10_k001_2,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,2,data/raw/paderborn/K001/N15_M01_F10_K001_2.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_3_multisensor,paderborn_n15_m01_f10_k001_3,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,3,data/raw/paderborn/K001/N15_M01_F10_K001_3.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_4_multisensor,paderborn_n15_m01_f10_k001_4,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,4,data/raw/paderborn/K001/N15_M01_F10_K001_4.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_5_multisensor,paderborn_n15_m01_f10_k001_5,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,5,data/raw/paderborn/K001/N15_M01_F10_K001_5.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_6_multisensor,paderborn_n15_m01_f10_k001_6,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,6,data/raw/paderborn/K001/N15_M01_F10_K001_6.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_7_multisensor,paderborn_n15_m01_f10_k001_7,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,7,data/raw/paderborn/K001/N15_M01_F10_K001_7.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_8_multisensor,paderborn_n15_m01_f10_k001_8,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,8,data/raw/paderborn/K001/N15_M01_F10_K001_8.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m01_f10_k001_9_multisensor,paderborn_n15_m01_f10_k001_9,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M01_F10,n15_m01_f10,healthy,0,healthy,healthy,9,data/raw/paderborn/K001/N15_M01_F10_K001_9.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_10_multisensor,paderborn_n15_m07_f04_k001_10,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,10,data/raw/paderborn/K001/N15_M07_F04_K001_10.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_11_multisensor,paderborn_n15_m07_f04_k001_11,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,11,data/raw/paderborn/K001/N15_M07_F04_K001_11.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_12_multisensor,paderborn_n15_m07_f04_k001_12,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,12,data/raw/paderborn/K001/N15_M07_F04_K001_12.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_13_multisensor,paderborn_n15_m07_f04_k001_13,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,13,data/raw/paderborn/K001/N15_M07_F04_K001_13.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_14_multisensor,paderborn_n15_m07_f04_k001_14,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,14,data/raw/paderborn/K001/N15_M07_F04_K001_14.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_15_multisensor,paderborn_n15_m07_f04_k001_15,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,15,data/raw/paderborn/K001/N15_M07_F04_K001_15.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_16_multisensor,paderborn_n15_m07_f04_k001_16,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,16,data/raw/paderborn/K001/N15_M07_F04_K001_16.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_17_multisensor,paderborn_n15_m07_f04_k001_17,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,17,data/raw/paderborn/K001/N15_M07_F04_K001_17.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_18_multisensor,paderborn_n15_m07_f04_k001_18,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,18,data/raw/paderborn/K001/N15_M07_F04_K001_18.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_19_multisensor,paderborn_n15_m07_f04_k001_19,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,19,data/raw/paderborn/K001/N15_M07_F04_K001_19.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_1_multisensor,paderborn_n15_m07_f04_k001_1,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,1,data/raw/paderborn/K001/N15_M07_F04_K001_1.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_20_multisensor,paderborn_n15_m07_f04_k001_20,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,20,data/raw/paderborn/K001/N15_M07_F04_K001_20.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_2_multisensor,paderborn_n15_m07_f04_k001_2,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,2,data/raw/paderborn/K001/N15_M07_F04_K001_2.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_3_multisensor,paderborn_n15_m07_f04_k001_3,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,3,data/raw/paderborn/K001/N15_M07_F04_K001_3.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_4_multisensor,paderborn_n15_m07_f04_k001_4,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,4,data/raw/paderborn/K001/N15_M07_F04_K001_4.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_5_multisensor,paderborn_n15_m07_f04_k001_5,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,5,data/raw/paderborn/K001/N15_M07_F04_K001_5.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_6_multisensor,paderborn_n15_m07_f04_k001_6,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,6,data/raw/paderborn/K001/N15_M07_F04_K001_6.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_7_multisensor,paderborn_n15_m07_f04_k001_7,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,7,data/raw/paderborn/K001/N15_M07_F04_K001_7.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_8_multisensor,paderborn_n15_m07_f04_k001_8,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,8,data/raw/paderborn/K001/N15_M07_F04_K001_8.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f04_k001_9_multisensor,paderborn_n15_m07_f04_k001_9,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F04,n15_m07_f04,healthy,0,healthy,healthy,9,data/raw/paderborn/K001/N15_M07_F04_K001_9.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k001_10_multisensor,paderborn_n15_m07_f10_k001_10,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,10,data/raw/paderborn/K001/N15_M07_F10_K001_10.mat,False,paderborn_channels_verified
paderborn_artificial_to_natural,artificial_to_real_damage,paderborn,paderborn_n15_m07_f10_k001_11_multisensor,paderborn_n15_m07_f10_k001_11,test,K001,multisensor,current|force|speed|temperature|torque|vibration,N15,M07_F10,n15_m07_f10,healthy,0,healthy,healthy,11,data/raw/paderborn/K001/N15_M07_F10_K001_11.mat,False,paderborn_channels_verified
