relative_path,original_filename,candidate_recording_id,mat_keys,n_mat_keys,sensor_types_present,read_error
data/raw/paderborn/KA30/N15_M01_F10_KA30_13.mat,N15_M01_F10_KA30_13.mat,n15_m01_f10_ka30_13,N15_M01_F10_KA30_13,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_14.mat,N15_M01_F10_KA30_14.mat,n15_m01_f10_ka30_14,N15_M01_F10_KA30_14,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_15.mat,N15_M01_F10_KA30_15.mat,n15_m01_f10_ka30_15,N15_M01_F10_KA30_15,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_16.mat,N15_M01_F10_KA30_16.mat,n15_m01_f10_ka30_16,N15_M01_F10_KA30_16,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_17.mat,N15_M01_F10_KA30_17.mat,n15_m01_f10_ka30_17,N15_M01_F10_KA30_17,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_18.mat,N15_M01_F10_KA30_18.mat,n15_m01_f10_ka30_18,N15_M01_F10_KA30_18,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_19.mat,N15_M01_F10_KA30_19.mat,n15_m01_f10_ka30_19,N15_M01_F10_KA30_19,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_2.mat,N15_M01_F10_KA30_2.mat,n15_m01_f10_ka30_2,N15_M01_F10_KA30_2,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_20.mat,N15_M01_F10_KA30_20.mat,n15_m01_f10_ka30_20,N15_M01_F10_KA30_20,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_3.mat,N15_M01_F10_KA30_3.mat,n15_m01_f10_ka30_3,N15_M01_F10_KA30_3,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_4.mat,N15_M01_F10_KA30_4.mat,n15_m01_f10_ka30_4,N15_M01_F10_KA30_4,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_5.mat,N15_M01_F10_KA30_5.mat,n15_m01_f10_ka30_5,N15_M01_F10_KA30_5,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_6.mat,N15_M01_F10_KA30_6.mat,n15_m01_f10_ka30_6,N15_M01_F10_KA30_6,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_7.mat,N15_M01_F10_KA30_7.mat,n15_m01_f10_ka30_7,N15_M01_F10_KA30_7,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_8.mat,N15_M01_F10_KA30_8.mat,n15_m01_f10_ka30_8,N15_M01_F10_KA30_8,1,unknown,False
data/raw/paderborn/KA30/N15_M01_F10_KA30_9.mat,N15_M01_F10_KA30_9.mat,n15_m01_f10_ka30_9,N15_M01_F10_KA30_9,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_1.mat,N15_M07_F04_KA30_1.mat,n15_m07_f04_ka30_1,N15_M07_F04_KA30_1,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_10.mat,N15_M07_F04_KA30_10.mat,n15_m07_f04_ka30_10,N15_M07_F04_KA30_10,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_11.mat,N15_M07_F04_KA30_11.mat,n15_m07_f04_ka30_11,N15_M07_F04_KA30_11,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_12.mat,N15_M07_F04_KA30_12.mat,n15_m07_f04_ka30_12,N15_M07_F04_KA30_12,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_13.mat,N15_M07_F04_KA30_13.mat,n15_m07_f04_ka30_13,N15_M07_F04_KA30_13,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_14.mat,N15_M07_F04_KA30_14.mat,n15_m07_f04_ka30_14,N15_M07_F04_KA30_14,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_15.mat,N15_M07_F04_KA30_15.mat,n15_m07_f04_ka30_15,N15_M07_F04_KA30_15,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_16.mat,N15_M07_F04_KA30_16.mat,n15_m07_f04_ka30_16,N15_M07_F04_KA30_16,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_17.mat,N15_M07_F04_KA30_17.mat,n15_m07_f04_ka30_17,N15_M07_F04_KA30_17,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_18.mat,N15_M07_F04_KA30_18.mat,n15_m07_f04_ka30_18,N15_M07_F04_KA30_18,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_19.mat,N15_M07_F04_KA30_19.mat,n15_m07_f04_ka30_19,N15_M07_F04_KA30_19,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_2.mat,N15_M07_F04_KA30_2.mat,n15_m07_f04_ka30_2,N15_M07_F04_KA30_2,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_20.mat,N15_M07_F04_KA30_20.mat,n15_m07_f04_ka30_20,N15_M07_F04_KA30_20,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_3.mat,N15_M07_F04_KA30_3.mat,n15_m07_f04_ka30_3,N15_M07_F04_KA30_3,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_4.mat,N15_M07_F04_KA30_4.mat,n15_m07_f04_ka30_4,N15_M07_F04_KA30_4,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_5.mat,N15_M07_F04_KA30_5.mat,n15_m07_f04_ka30_5,N15_M07_F04_KA30_5,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_6.mat,N15_M07_F04_KA30_6.mat,n15_m07_f04_ka30_6,N15_M07_F04_KA30_6,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_7.mat,N15_M07_F04_KA30_7.mat,n15_m07_f04_ka30_7,N15_M07_F04_KA30_7,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_8.mat,N15_M07_F04_KA30_8.mat,n15_m07_f04_ka30_8,N15_M07_F04_KA30_8,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F04_KA30_9.mat,N15_M07_F04_KA30_9.mat,n15_m07_f04_ka30_9,N15_M07_F04_KA30_9,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_1.mat,N15_M07_F10_KA30_1.mat,n15_m07_f10_ka30_1,N15_M07_F10_KA30_1,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_10.mat,N15_M07_F10_KA30_10.mat,n15_m07_f10_ka30_10,N15_M07_F10_KA30_10,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_11.mat,N15_M07_F10_KA30_11.mat,n15_m07_f10_ka30_11,N15_M07_F10_KA30_11,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_12.mat,N15_M07_F10_KA30_12.mat,n15_m07_f10_ka30_12,N15_M07_F10_KA30_12,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_13.mat,N15_M07_F10_KA30_13.mat,n15_m07_f10_ka30_13,N15_M07_F10_KA30_13,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_14.mat,N15_M07_F10_KA30_14.mat,n15_m07_f10_ka30_14,N15_M07_F10_KA30_14,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_15.mat,N15_M07_F10_KA30_15.mat,n15_m07_f10_ka30_15,N15_M07_F10_KA30_15,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_16.mat,N15_M07_F10_KA30_16.mat,n15_m07_f10_ka30_16,N15_M07_F10_KA30_16,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_17.mat,N15_M07_F10_KA30_17.mat,n15_m07_f10_ka30_17,N15_M07_F10_KA30_17,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_18.mat,N15_M07_F10_KA30_18.mat,n15_m07_f10_ka30_18,N15_M07_F10_KA30_18,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_19.mat,N15_M07_F10_KA30_19.mat,n15_m07_f10_ka30_19,N15_M07_F10_KA30_19,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_2.mat,N15_M07_F10_KA30_2.mat,n15_m07_f10_ka30_2,N15_M07_F10_KA30_2,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_20.mat,N15_M07_F10_KA30_20.mat,n15_m07_f10_ka30_20,N15_M07_F10_KA30_20,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_3.mat,N15_M07_F10_KA30_3.mat,n15_m07_f10_ka30_3,N15_M07_F10_KA30_3,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_4.mat,N15_M07_F10_KA30_4.mat,n15_m07_f10_ka30_4,N15_M07_F10_KA30_4,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_5.mat,N15_M07_F10_KA30_5.mat,n15_m07_f10_ka30_5,N15_M07_F10_KA30_5,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_6.mat,N15_M07_F10_KA30_6.mat,n15_m07_f10_ka30_6,N15_M07_F10_KA30_6,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_7.mat,N15_M07_F10_KA30_7.mat,n15_m07_f10_ka30_7,N15_M07_F10_KA30_7,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_8.mat,N15_M07_F10_KA30_8.mat,n15_m07_f10_ka30_8,N15_M07_F10_KA30_8,1,unknown,False
data/raw/paderborn/KA30/N15_M07_F10_KA30_9.mat,N15_M07_F10_KA30_9.mat,n15_m07_f10_ka30_9,N15_M07_F10_KA30_9,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_1.mat,N09_M07_F10_KB23_1.mat,n09_m07_f10_kb23_1,N09_M07_F10_KB23_1,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_10.mat,N09_M07_F10_KB23_10.mat,n09_m07_f10_kb23_10,N09_M07_F10_KB23_10,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_11.mat,N09_M07_F10_KB23_11.mat,n09_m07_f10_kb23_11,N09_M07_F10_KB23_11,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_12.mat,N09_M07_F10_KB23_12.mat,n09_m07_f10_kb23_12,N09_M07_F10_KB23_12,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_13.mat,N09_M07_F10_KB23_13.mat,n09_m07_f10_kb23_13,N09_M07_F10_KB23_13,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_14.mat,N09_M07_F10_KB23_14.mat,n09_m07_f10_kb23_14,N09_M07_F10_KB23_14,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_15.mat,N09_M07_F10_KB23_15.mat,n09_m07_f10_kb23_15,N09_M07_F10_KB23_15,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_16.mat,N09_M07_F10_KB23_16.mat,n09_m07_f10_kb23_16,N09_M07_F10_KB23_16,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_17.mat,N09_M07_F10_KB23_17.mat,n09_m07_f10_kb23_17,N09_M07_F10_KB23_17,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_18.mat,N09_M07_F10_KB23_18.mat,n09_m07_f10_kb23_18,N09_M07_F10_KB23_18,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_19.mat,N09_M07_F10_KB23_19.mat,n09_m07_f10_kb23_19,N09_M07_F10_KB23_19,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_2.mat,N09_M07_F10_KB23_2.mat,n09_m07_f10_kb23_2,N09_M07_F10_KB23_2,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_20.mat,N09_M07_F10_KB23_20.mat,n09_m07_f10_kb23_20,N09_M07_F10_KB23_20,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_3.mat,N09_M07_F10_KB23_3.mat,n09_m07_f10_kb23_3,N09_M07_F10_KB23_3,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_4.mat,N09_M07_F10_KB23_4.mat,n09_m07_f10_kb23_4,N09_M07_F10_KB23_4,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_5.mat,N09_M07_F10_KB23_5.mat,n09_m07_f10_kb23_5,N09_M07_F10_KB23_5,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_6.mat,N09_M07_F10_KB23_6.mat,n09_m07_f10_kb23_6,N09_M07_F10_KB23_6,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_7.mat,N09_M07_F10_KB23_7.mat,n09_m07_f10_kb23_7,N09_M07_F10_KB23_7,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_8.mat,N09_M07_F10_KB23_8.mat,n09_m07_f10_kb23_8,N09_M07_F10_KB23_8,1,unknown,False
data/raw/paderborn/KB23/N09_M07_F10_KB23_9.mat,N09_M07_F10_KB23_9.mat,n09_m07_f10_kb23_9,N09_M07_F10_KB23_9,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_1.mat,N15_M01_F10_KB23_1.mat,n15_m01_f10_kb23_1,N15_M01_F10_KB23_1,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_10.mat,N15_M01_F10_KB23_10.mat,n15_m01_f10_kb23_10,N15_M01_F10_KB23_10,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_11.mat,N15_M01_F10_KB23_11.mat,n15_m01_f10_kb23_11,N15_M01_F10_KB23_11,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_12.mat,N15_M01_F10_KB23_12.mat,n15_m01_f10_kb23_12,N15_M01_F10_KB23_12,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_13.mat,N15_M01_F10_KB23_13.mat,n15_m01_f10_kb23_13,N15_M01_F10_KB23_13,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_14.mat,N15_M01_F10_KB23_14.mat,n15_m01_f10_kb23_14,N15_M01_F10_KB23_14,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_15.mat,N15_M01_F10_KB23_15.mat,n15_m01_f10_kb23_15,N15_M01_F10_KB23_15,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_16.mat,N15_M01_F10_KB23_16.mat,n15_m01_f10_kb23_16,N15_M01_F10_KB23_16,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_17.mat,N15_M01_F10_KB23_17.mat,n15_m01_f10_kb23_17,N15_M01_F10_KB23_17,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_18.mat,N15_M01_F10_KB23_18.mat,n15_m01_f10_kb23_18,N15_M01_F10_KB23_18,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_19.mat,N15_M01_F10_KB23_19.mat,n15_m01_f10_kb23_19,N15_M01_F10_KB23_19,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_2.mat,N15_M01_F10_KB23_2.mat,n15_m01_f10_kb23_2,N15_M01_F10_KB23_2,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_20.mat,N15_M01_F10_KB23_20.mat,n15_m01_f10_kb23_20,N15_M01_F10_KB23_20,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_3.mat,N15_M01_F10_KB23_3.mat,n15_m01_f10_kb23_3,N15_M01_F10_KB23_3,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_4.mat,N15_M01_F10_KB23_4.mat,n15_m01_f10_kb23_4,N15_M01_F10_KB23_4,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_5.mat,N15_M01_F10_KB23_5.mat,n15_m01_f10_kb23_5,N15_M01_F10_KB23_5,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_6.mat,N15_M01_F10_KB23_6.mat,n15_m01_f10_kb23_6,N15_M01_F10_KB23_6,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_7.mat,N15_M01_F10_KB23_7.mat,n15_m01_f10_kb23_7,N15_M01_F10_KB23_7,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_8.mat,N15_M01_F10_KB23_8.mat,n15_m01_f10_kb23_8,N15_M01_F10_KB23_8,1,unknown,False
data/raw/paderborn/KB23/N15_M01_F10_KB23_9.mat,N15_M01_F10_KB23_9.mat,n15_m01_f10_kb23_9,N15_M01_F10_KB23_9,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_1.mat,N15_M07_F04_KB23_1.mat,n15_m07_f04_kb23_1,N15_M07_F04_KB23_1,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_10.mat,N15_M07_F04_KB23_10.mat,n15_m07_f04_kb23_10,N15_M07_F04_KB23_10,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_11.mat,N15_M07_F04_KB23_11.mat,n15_m07_f04_kb23_11,N15_M07_F04_KB23_11,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_12.mat,N15_M07_F04_KB23_12.mat,n15_m07_f04_kb23_12,N15_M07_F04_KB23_12,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_13.mat,N15_M07_F04_KB23_13.mat,n15_m07_f04_kb23_13,N15_M07_F04_KB23_13,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_14.mat,N15_M07_F04_KB23_14.mat,n15_m07_f04_kb23_14,N15_M07_F04_KB23_14,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_15.mat,N15_M07_F04_KB23_15.mat,n15_m07_f04_kb23_15,N15_M07_F04_KB23_15,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_16.mat,N15_M07_F04_KB23_16.mat,n15_m07_f04_kb23_16,N15_M07_F04_KB23_16,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_17.mat,N15_M07_F04_KB23_17.mat,n15_m07_f04_kb23_17,N15_M07_F04_KB23_17,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_18.mat,N15_M07_F04_KB23_18.mat,n15_m07_f04_kb23_18,N15_M07_F04_KB23_18,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_19.mat,N15_M07_F04_KB23_19.mat,n15_m07_f04_kb23_19,N15_M07_F04_KB23_19,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_2.mat,N15_M07_F04_KB23_2.mat,n15_m07_f04_kb23_2,N15_M07_F04_KB23_2,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_20.mat,N15_M07_F04_KB23_20.mat,n15_m07_f04_kb23_20,N15_M07_F04_KB23_20,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_3.mat,N15_M07_F04_KB23_3.mat,n15_m07_f04_kb23_3,N15_M07_F04_KB23_3,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_4.mat,N15_M07_F04_KB23_4.mat,n15_m07_f04_kb23_4,N15_M07_F04_KB23_4,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_5.mat,N15_M07_F04_KB23_5.mat,n15_m07_f04_kb23_5,N15_M07_F04_KB23_5,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_6.mat,N15_M07_F04_KB23_6.mat,n15_m07_f04_kb23_6,N15_M07_F04_KB23_6,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_7.mat,N15_M07_F04_KB23_7.mat,n15_m07_f04_kb23_7,N15_M07_F04_KB23_7,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_8.mat,N15_M07_F04_KB23_8.mat,n15_m07_f04_kb23_8,N15_M07_F04_KB23_8,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F04_KB23_9.mat,N15_M07_F04_KB23_9.mat,n15_m07_f04_kb23_9,N15_M07_F04_KB23_9,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_1.mat,N15_M07_F10_KB23_1.mat,n15_m07_f10_kb23_1,N15_M07_F10_KB23_1,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_10.mat,N15_M07_F10_KB23_10.mat,n15_m07_f10_kb23_10,N15_M07_F10_KB23_10,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_11.mat,N15_M07_F10_KB23_11.mat,n15_m07_f10_kb23_11,N15_M07_F10_KB23_11,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_12.mat,N15_M07_F10_KB23_12.mat,n15_m07_f10_kb23_12,N15_M07_F10_KB23_12,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_13.mat,N15_M07_F10_KB23_13.mat,n15_m07_f10_kb23_13,N15_M07_F10_KB23_13,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_14.mat,N15_M07_F10_KB23_14.mat,n15_m07_f10_kb23_14,N15_M07_F10_KB23_14,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_15.mat,N15_M07_F10_KB23_15.mat,n15_m07_f10_kb23_15,N15_M07_F10_KB23_15,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_16.mat,N15_M07_F10_KB23_16.mat,n15_m07_f10_kb23_16,N15_M07_F10_KB23_16,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_17.mat,N15_M07_F10_KB23_17.mat,n15_m07_f10_kb23_17,N15_M07_F10_KB23_17,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_18.mat,N15_M07_F10_KB23_18.mat,n15_m07_f10_kb23_18,N15_M07_F10_KB23_18,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_19.mat,N15_M07_F10_KB23_19.mat,n15_m07_f10_kb23_19,N15_M07_F10_KB23_19,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_2.mat,N15_M07_F10_KB23_2.mat,n15_m07_f10_kb23_2,N15_M07_F10_KB23_2,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_20.mat,N15_M07_F10_KB23_20.mat,n15_m07_f10_kb23_20,N15_M07_F10_KB23_20,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_3.mat,N15_M07_F10_KB23_3.mat,n15_m07_f10_kb23_3,N15_M07_F10_KB23_3,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_4.mat,N15_M07_F10_KB23_4.mat,n15_m07_f10_kb23_4,N15_M07_F10_KB23_4,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_5.mat,N15_M07_F10_KB23_5.mat,n15_m07_f10_kb23_5,N15_M07_F10_KB23_5,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_6.mat,N15_M07_F10_KB23_6.mat,n15_m07_f10_kb23_6,N15_M07_F10_KB23_6,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_7.mat,N15_M07_F10_KB23_7.mat,n15_m07_f10_kb23_7,N15_M07_F10_KB23_7,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_8.mat,N15_M07_F10_KB23_8.mat,n15_m07_f10_kb23_8,N15_M07_F10_KB23_8,1,unknown,False
data/raw/paderborn/KB23/N15_M07_F10_KB23_9.mat,N15_M07_F10_KB23_9.mat,n15_m07_f10_kb23_9,N15_M07_F10_KB23_9,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_1.mat,N09_M07_F10_KB24_1.mat,n09_m07_f10_kb24_1,N09_M07_F10_KB24_1,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_10.mat,N09_M07_F10_KB24_10.mat,n09_m07_f10_kb24_10,N09_M07_F10_KB24_10,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_11.mat,N09_M07_F10_KB24_11.mat,n09_m07_f10_kb24_11,N09_M07_F10_KB24_11,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_12.mat,N09_M07_F10_KB24_12.mat,n09_m07_f10_kb24_12,N09_M07_F10_KB24_12,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_13.mat,N09_M07_F10_KB24_13.mat,n09_m07_f10_kb24_13,N09_M07_F10_KB24_13,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_14.mat,N09_M07_F10_KB24_14.mat,n09_m07_f10_kb24_14,N09_M07_F10_KB24_14,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_15.mat,N09_M07_F10_KB24_15.mat,n09_m07_f10_kb24_15,N09_M07_F10_KB24_15,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_16.mat,N09_M07_F10_KB24_16.mat,n09_m07_f10_kb24_16,N09_M07_F10_KB24_16,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_17.mat,N09_M07_F10_KB24_17.mat,n09_m07_f10_kb24_17,N09_M07_F10_KB24_17,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_18.mat,N09_M07_F10_KB24_18.mat,n09_m07_f10_kb24_18,N09_M07_F10_KB24_18,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_19.mat,N09_M07_F10_KB24_19.mat,n09_m07_f10_kb24_19,N09_M07_F10_KB24_19,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_2.mat,N09_M07_F10_KB24_2.mat,n09_m07_f10_kb24_2,N09_M07_F10_KB24_2,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_20.mat,N09_M07_F10_KB24_20.mat,n09_m07_f10_kb24_20,N09_M07_F10_KB24_20,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_3.mat,N09_M07_F10_KB24_3.mat,n09_m07_f10_kb24_3,N09_M07_F10_KB24_3,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_4.mat,N09_M07_F10_KB24_4.mat,n09_m07_f10_kb24_4,N09_M07_F10_KB24_4,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_5.mat,N09_M07_F10_KB24_5.mat,n09_m07_f10_kb24_5,N09_M07_F10_KB24_5,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_6.mat,N09_M07_F10_KB24_6.mat,n09_m07_f10_kb24_6,N09_M07_F10_KB24_6,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_7.mat,N09_M07_F10_KB24_7.mat,n09_m07_f10_kb24_7,N09_M07_F10_KB24_7,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_8.mat,N09_M07_F10_KB24_8.mat,n09_m07_f10_kb24_8,N09_M07_F10_KB24_8,1,unknown,False
data/raw/paderborn/KB24/N09_M07_F10_KB24_9.mat,N09_M07_F10_KB24_9.mat,n09_m07_f10_kb24_9,N09_M07_F10_KB24_9,1,unknown,False
data/raw/paderborn/KB24/N15_M01_F10_KB24_1.mat,N15_M01_F10_KB24_1.mat,n15_m01_f10_kb24_1,N15_M01_F10_KB24_1,1,unknown,False
data/raw/paderborn/KB24/N15_M01_F10_KB24_10.mat,N15_M01_F10_KB24_10.mat,n15_m01_f10_kb24_10,N15_M01_F10_KB24_10,1,unknown,False
